username, created_at, lng, lat, text
lyssasowavey, Fri Apr 24 01:14:06 +0000 2020, -80.846785, 35.209059, derick brown remind me of my cousin. 
iaboveoriginal, Fri Apr 24 01:14:06 +0000 2020, -117.173571, 34.052874, 👇🏽👇🏽👇🏽 
LaurenGCarey, Fri Apr 24 01:14:06 +0000 2020, -83.804475, 27.698682, @DanceWet86 I missed them say that! Holy shit! That seems like such a waste lol. 
DSahimi, Fri Apr 24 01:14:06 +0000 2020, -105.063942, 40.564190, @_MicahDavis Interesting thanks! 
triplet2000, Fri Apr 24 01:14:06 +0000 2020, -83.173867, 32.678207, @Yes_Your_Grace 6. The game isn’t over yet 7. Tony is Fye but 🥴 he still ain’t shit without a suit 8. I’m just speaking TRUTH 
raman_venkatesh, Fri Apr 24 01:14:06 +0000 2020, -83.173867, 32.678207, @GovKemp Just so everyone is informed which specific data point / statistics are we tracking against to arrive at the decision? 
_Mstreet, Fri Apr 24 01:14:06 +0000 2020, -118.248063, 33.839612, I’ve been saying this for years !!! 
JeremyNegrey, Fri Apr 24 01:14:06 +0000 2020, -81.550398, 41.474967, @LnDDave @Tracy_Parish It’s no surprise that @Tracy_Parish’s gif game is straight 🔥 
kennyclasen, Fri Apr 24 01:14:06 +0000 2020, -86.441236, 39.766555, Simmons going to the browns 
wdwdisneyland7, Fri Apr 24 01:14:06 +0000 2020, -89.266508, 39.739300, Let's Talk About the BEST and WORST Celebrity Makeup Brands! https://t.co/dHtGn0Ftaa via @YouTube 
e_m_d22, Fri Apr 24 01:14:06 +0000 2020, -121.873730, 37.331159, @CalebHodgson Panthers and chargers stupid 
SaraCamposano12, Fri Apr 24 01:14:06 +0000 2020, -98.540651, 29.417501, This is dead ass me 😣 
Tata_Almeida, Fri Apr 24 01:14:06 +0000 2020, -123.123581, 49.257639, @daniellenhardt_ Daniiiiii Parabéns pela Live. Foi sensacional 
JVMES4152, Fri Apr 24 01:14:06 +0000 2020, -122.435979, 37.770657, @coach__black I’d be sick bro lmao 
D_1_C, Fri Apr 24 01:14:06 +0000 2020, -94.467991, 38.996448, @AbstractLife @MishLGee_xoxo 😂😂😂 @55mmbae can hook you up! 
mcmills_d, Fri Apr 24 01:14:06 +0000 2020, -105.080274, 39.463471, @joshtpm Sounds reasonable to me! https://t.co/lw6Lk2502F 
GlassFacedScum, Fri Apr 24 01:14:07 +0000 2020, -89.531960, 32.738962, I feel your pain. 
OutsiderNba, Fri Apr 24 01:14:07 +0000 2020, -78.892246, 43.808878, @MatthewsIsALeaf Hi 
Mic_Anon, Fri Apr 24 01:14:07 +0000 2020, -94.378332, 39.088004, @SecondaryAcco20 @RageTweet3 @RobertW10969781 @mike_vanc @MonstahofCookie @SexCounseling @realDonaldTrump Wtf lol s… https://t.co/CqgQujfqbL 
clicknspark, Fri Apr 24 01:14:07 +0000 2020, -76.069946, 36.802541, 🙌🏽🙌🏽🙌🏽 
futuretwunk, Fri Apr 24 01:14:07 +0000 2020, -77.014398, 38.898603, I think about this a lot https://t.co/y0zGuLFG7v 
storyofthegoats, Fri Apr 24 01:14:07 +0000 2020, -86.270540, 45.001180, @DR0girl Is he willing to wear a mask? 
BrodrickTrahan, Fri Apr 24 01:14:07 +0000 2020, -92.061177, 30.206079, The difference is that with mine, they all come true in due time 
dberch88, Fri Apr 24 01:14:07 +0000 2020, -87.732013, 41.833585, Not Isaiah Simmons???? So @Panthers are just hoping that #bigLuke just comes out of retirement? 
kelo96962742, Fri Apr 24 01:14:07 +0000 2020, -87.732013, 41.833585, @EarlOfEnough It’s easy you just have to be a racist, sexist, pro life and pretty much a scumbag 
oldblondewoman, Fri Apr 24 01:14:07 +0000 2020, -117.999409, 34.139172, I actually already have stopped watching. 
Mamajusticiera, Fri Apr 24 01:14:07 +0000 2020, -81.367773, 28.501678, La verdad que entre cielo y tierra, no hay nada oculto y nosotros los venezolanos de tanto creer q el gobierno inte… https://t.co/0uEKMP1q8u 
ShaneSully, Fri Apr 24 01:14:07 +0000 2020, -82.019303, 41.448505, @citygalsports Now I imagine that made your head hurt 😂 
1Sambo3, Fri Apr 24 01:14:07 +0000 2020, -79.861034, 35.170499, @RVacchianoSNY @JasonLaCanfora So 
trevormoses11, Fri Apr 24 01:14:07 +0000 2020, -93.809434, 32.461107, i just don’t see it in him. look at Tebow, AMAZING college career. consecutively. but he got to the league and was… https://t.co/jxRtOytHmg 
KARAOKEMIAMI, Fri Apr 24 01:14:07 +0000 2020, -80.287620, 25.750230, 2010 @The_Se7as this was a gift from our friends in Delaware, still have it in my office. @ Seven Seas Bar https://t.co/QxC0GEQUry 
ndawg310, Fri Apr 24 01:14:07 +0000 2020, -83.476207, 41.605848, @KatyJL2 @RangerRoundup The Chain, never go wrong with Stevie Nicks 
Marcoan49329702, Fri Apr 24 01:14:07 +0000 2020, -101.401797, 28.059500, @Mike_Oviedo @lopezobrador_ 🤚👍 
TheTigerDenATC, Fri Apr 24 01:14:07 +0000 2020, -82.570000, 34.833736, @willmaxey @TajhB10 @Panthers Yep https://t.co/lQJAty43w6 
IsaiahBollinger, Fri Apr 24 01:14:07 +0000 2020, -71.098291, 42.473158, @Califas619 @PeterSchiff I’ve been down the bitcoin road. I don’t think it’s a scalable solution. Uses so much mini… https://t.co/BG7ipPZxdm 
Man_of97, Fri Apr 24 01:14:07 +0000 2020, -84.433106, 33.767195, @Divagirl_Lashon J 
kormoran, Fri Apr 24 01:14:07 +0000 2020, -88.015267, 41.597748, @garnekmedia Ja oglądam 
Samrock36365358, Fri Apr 24 01:14:07 +0000 2020, -82.475571, 40.748333, @ConanOBrien Pretty sure you was useless 1000's of days before that . and that was a sad attempt of a joke . YOUR NOT FUNNY 
DEC1MUS, Fri Apr 24 01:14:07 +0000 2020, -118.411907, 34.020789, @BigBossGun @NintendoAmerica Yeah Breath of the Wild was amazing on Vita. 🙄 
its_nikkikim, Fri Apr 24 01:14:08 +0000 2020, -117.173571, 34.052874, @sccpsuh @szjeonn I miss his smile and seeing him on the pitch 
JeromyABailey, Fri Apr 24 01:14:08 +0000 2020, -96.761753, 32.819858, This will always be hilarious. 
ohandiii, Fri Apr 24 01:14:08 +0000 2020, -95.446486, 29.838495, summer walker is the mood 
RebeccaVenter, Fri Apr 24 01:14:08 +0000 2020, -84.294562, 37.592295, @cindy4419 @miazga_s @Jmood17 Why? Do they monitor our opinions...? That’s just wrong! 
maliii25, Fri Apr 24 01:14:08 +0000 2020, -83.804475, 27.698682, THIS IS EVERYTHING 
dukenewton48, Fri Apr 24 01:14:08 +0000 2020, -87.843297, 42.015805, @RWPUSA Being commander in chief, i hear the prez should sign up to be test patient number one for drinking the disinfectant. 
bouncykev, Fri Apr 24 01:14:08 +0000 2020, -111.858398, 33.639340, and hesitate is a no from me 
Big_Clemmons, Fri Apr 24 01:14:08 +0000 2020, -84.266174, 30.476216, Rags 2 Riches Remix finna go crazy.... 
mhuberNY, Fri Apr 24 01:14:08 +0000 2020, -73.825288, 42.746612, The @NFL needs another Eli! Rooting for @EliMencer in the #nfldraft. Double/tripled-teamed on Saturdays, made it to… https://t.co/p9w7cQKOSs 
cdixonmma, Fri Apr 24 01:14:08 +0000 2020, -74.985076, 39.710994, @SammyboyBowers You say that like it’s not fucking ridiculous that children’s parks are closed. Corona has killed 3… https://t.co/aXR3hZR8Sl 
MsKorinne, Fri Apr 24 01:14:08 +0000 2020, -82.741044, 39.890232, @CaliMVP @AllHailLeslie My mother would’ve slapped fire out of me 😂 
VelaSeff, Fri Apr 24 01:14:08 +0000 2020, -87.732013, 41.833585, Lmaooo 
britshaniece, Fri Apr 24 01:14:08 +0000 2020, -73.968542, 40.780709, Ungrateful. Ladies, don’t send these negroes anything. 
phmtr11, Fri Apr 24 01:14:08 +0000 2020, -117.968540, 33.769045, Are 13 too many? Then no 😂 
AnthonyK_CCES, Fri Apr 24 01:14:08 +0000 2020, -84.286468, 33.802810, @rdowney17 Thank you! 😀 
SewSleepless, Fri Apr 24 01:14:08 +0000 2020, -79.861034, 35.170499, Trump is known for his great eye for medical talent. This guy was his doctor for 39 years. He’s a gastroenterologis… https://t.co/JRaiecofMC 
ChrisDownsBooks, Fri Apr 24 01:14:08 +0000 2020, -119.665320, 36.620193, God is not only The Author, but He allows Us to have part in His Works. Know He is The Author of Humankind and We a… https://t.co/iMWzDpgqQO 
leomartinez420, Fri Apr 24 01:14:08 +0000 2020, -97.094506, 32.846237, @katiemartiiinez Sometimes you just get the urge to change things up a little and it shouldn’t be a reflection of your mental health 
Gabepenguins, Fri Apr 24 01:14:08 +0000 2020, -83.804475, 27.698682, WE’RE GETTING A NEW PARKS AND REC EPISODE IN 2020?!?!?!? 
LGuapo21, Fri Apr 24 01:14:08 +0000 2020, -74.419331, 40.429227, @WesleyUhler Airfryer can bring anything back. Joe got that BWW 💰quick. 
bkmorrison, Fri Apr 24 01:14:08 +0000 2020, -74.724323, 40.073041, How soon before POTASS announces a new member of the pandemic team. https://t.co/iXDmTHwmfq 
LorraynneAutran, Fri Apr 24 01:14:08 +0000 2020, -73.831187, 40.670879, Eu estou cozinhando ouvindo funk, esses americanos vão ter que aguentar meu homesick hoje 🇧🇷 
ITGuy_JR, Fri Apr 24 01:14:08 +0000 2020, -86.793917, 33.542237, 5 up next 
SeanWright82, Fri Apr 24 01:14:08 +0000 2020, -83.173867, 32.678207, Jacksonville gonna grab Simmons and the dream will be over. 
clarencehis, Fri Apr 24 01:14:08 +0000 2020, -80.138645, 26.251895, https://t.co/X6nmbAkahN and App $5. Advertisement $10 million. All sitcoms comedy show get 20 percent of the advert… https://t.co/9kGpvtucKl 
TheRealMattC27, Fri Apr 24 01:14:08 +0000 2020, -117.173571, 34.052874, A N D R E W.  T H O M A S. 💪🏼 
ChefJamesJr_, Fri Apr 24 01:14:08 +0000 2020, -75.117998, 40.004866, @BawsetonGeorge Shit. That just might be dinner tomorrow I still got some ribeyes in the freezer 
freedomsrider, Fri Apr 24 01:14:08 +0000 2020, -89.569491, 44.900818, @RealMattCouch Running an illegal election by using the pandemic politically. @GovEvers 
romynm93, Fri Apr 24 01:14:09 +0000 2020, -111.498181, 28.969863, @itglz Vi que seguías la cuenta por eso me apareció en mi TL JAJAJAJA 
MrVSAUSD, Fri Apr 24 01:14:08 +0000 2020, -117.998733, 33.692542, Curriculum Specialist Google Meet with @Compton1206 @amyscruton @TamaraJoyDavis @dlofink @BiancaBarquin + many more… https://t.co/EFbZchEtUZ 
weis_brett, Fri Apr 24 01:14:09 +0000 2020, -79.420865, 38.003376, @ninerpride66 Thanks bro. I just remember back then. That was a very good QB year. 
YouunggBub, Fri Apr 24 01:14:09 +0000 2020, -121.971926, 38.362844, anyone know how to fix some ray bans lenses so jaret can shut the fuck up about it 
txg8rgal, Fri Apr 24 01:14:09 +0000 2020, -100.076888, 31.168893, 🙏🏻🥺 
CallieSanders_, Fri Apr 24 01:14:09 +0000 2020, -89.876449, 32.571032, these braids need to come down right now, TODAY. 
pachelirdz, Fri Apr 24 01:14:09 +0000 2020, -100.293591, 25.641718, Qué pedo con @isaiahthomas nuuumamarr lo tenía en mi top 5!!! Es el mejor Backer de esta generación!! 
quis__custodiet, Fri Apr 24 01:14:09 +0000 2020, -118.277490, 34.071160, 0114ZN913WB LAPD AIR SUPPORT DIVISIONSquawk: 1200N34.0712 W118.2775Altitude: 1075ftCourse: 228ºGroundspeed: 4… https://t.co/PEsFnD3Qhv 
kenndriel, Fri Apr 24 01:14:09 +0000 2020, -95.446486, 29.838495, This bitch trying so hard to stay relevant she would embarrass herself. 
jhemingway85, Fri Apr 24 01:14:09 +0000 2020, -89.266508, 39.739300, Another month. 😒😒😒 
conenor, Fri Apr 24 01:14:09 +0000 2020, -84.641254, 39.127477, @stoolpresidente So you’re down with brown town ? 
InfamousBanqz_, Fri Apr 24 01:14:09 +0000 2020, -84.327317, 33.785068, “Rabbits” 😂😂😂😂😩 
__oopsiedaisy, Fri Apr 24 01:14:09 +0000 2020, -73.849441, 40.850347, @_ryszn Group purchase 🥰 
BPrince06, Fri Apr 24 01:14:09 +0000 2020, -96.605809, 33.640095, Quarantine has done the booty good.🥰 https://t.co/6tJs652Lte 
AlexWarren55, Fri Apr 24 01:14:09 +0000 2020, -79.995359, 35.995054, @NataTheScribe Have Lamar Jackson on their team. 
JusCallMe_CJ, Fri Apr 24 01:14:09 +0000 2020, -121.779628, 36.679868, Grateful for these ladies and I hope there is more to come! One of THE BEST talks I have sat through... nothing to… https://t.co/pnEF0xQdy2 
marty_adams5056, Fri Apr 24 01:14:09 +0000 2020, -119.165389, 34.181956, @Rickstrades1 @Greenertomorrow @computerbux My CEO!!! If your talking about JC, contact IR. Safe trading 🤑 
tke240, Fri Apr 24 01:14:09 +0000 2020, -83.173867, 32.678207, Derrick Brown, baby!  #WarEagle #AuburnFamily #WDE 
JPop942, Fri Apr 24 01:14:09 +0000 2020, -112.124676, 33.552863, @NYCSunDevil Oh please do.  I love it. 
DavidAmoyal, Fri Apr 24 01:14:09 +0000 2020, -71.088712, 42.313670, @Buddhweiser If there are history books or whatever the equivalent is in 100 years, I hope they have this whole mon… https://t.co/cubFK2HcQJ 
HellaADZ_, Fri Apr 24 01:14:09 +0000 2020, -121.998644, 37.973327, My football dreams ended in Pop Warner. 
Kathlee71068501, Fri Apr 24 01:14:09 +0000 2020, -97.724487, 35.391746, @ProjectLincoln @CoronaVirusPol @realDonaldTrump @IvankaTrump Hey, Hunter Biden.... 
Kenny_McComb, Fri Apr 24 01:14:09 +0000 2020, -81.330660, 35.729290, Not sure if I’m pulling more for the Jags to hit a home run or not screw it up. 
LeBoshWade305, Fri Apr 24 01:14:09 +0000 2020, -115.234435, 36.018805, soon as Tua picks his numer (hoping #3) ima order that hoe 
CarlosA72199676, Fri Apr 24 01:14:09 +0000 2020, -116.929102, 32.332876, @mariayareli2212 Yo para cojerte 
Jerkwheatery, Fri Apr 24 01:14:09 +0000 2020, -77.014398, 38.898603, Gus got that Galaga! 
Kents_Cosmos, Fri Apr 24 01:14:09 +0000 2020, -122.435979, 37.770657, Hold up #coronavirus press pause because it’s the #NFLDraft dog. 
Belladelfia, Fri Apr 24 01:14:09 +0000 2020, -73.948775, 40.655138, This is cool salute 👏🏻 to the real heroes 👩🏻‍⚕️👨🏼‍⚕️ #FrontLineHeroes #ThankYou #COVID19 https://t.co/RGE1j571dA 
losman94, Fri Apr 24 01:14:09 +0000 2020, -98.540651, 29.417501, @labellana_t Be Genuine, Be Proud https://t.co/3hRtCwx01v 
Chucho22211940, Fri Apr 24 01:14:09 +0000 2020, -122.338585, 37.965097, Whois the#Contradictory president 
JShermanwx, Fri Apr 24 01:14:09 +0000 2020, -104.789327, 38.888519, This has to be one of the highest if not the highest rated NFL draft ever, right? #NFLDraft 
Hippieleu, Fri Apr 24 01:14:09 +0000 2020, -95.317040, 32.315662, 💀💀 
MattSawyer21, Fri Apr 24 01:14:09 +0000 2020, -75.117998, 40.004866, Kinlaw or OT here come onnnnnnn Cardinals!!! 
LeonorM31, Fri Apr 24 01:14:09 +0000 2020, -80.274282, 26.097542, @LakersCanes305 I mean I’m not shy to say it. I’m a normal single woman lol 
MomoftheMaks, Fri Apr 24 01:14:09 +0000 2020, -71.067666, 42.501286, Filed the Non-Filer form shows my $ but not my 3 dependants!!! Wtf?!? 
elgo610, Fri Apr 24 01:14:10 +0000 2020, -77.236969, 38.805115, @speechboy71 I saw that coming. He’s a big fat liar 
sestedadi, Fri Apr 24 01:14:10 +0000 2020, -79.616073, 43.555244, @hamidnooroozy @bbcpersian خامنه اَي گوه خورد 
BloggedByRain, Fri Apr 24 01:14:10 +0000 2020, -84.714162, 33.736306, Is it a sickness? https://t.co/FA9HJoPCgE 
erickstevens82, Fri Apr 24 01:14:10 +0000 2020, -83.804475, 27.698682, Love the fact that Marty just lets him go on the way down.  Responsible as fuck. 
bhmcdowell, Fri Apr 24 01:14:10 +0000 2020, -79.089590, 33.842367, @PatMcAfeeShow  did you notice the m&amp;m's with the NFL at the commisher  house? We need to know or guess how many in the jar? 
TinaBMD, Fri Apr 24 01:14:10 +0000 2020, -77.553048, 39.101836, @Nicki_07 https://t.co/HvdsEFsTtH 
StanleyShineBox, Fri Apr 24 01:14:10 +0000 2020, -72.757385, 41.500753, @ae_marciano Well it looks delicious. Think I need to order one for us. 
alitasblue, Fri Apr 24 01:14:10 +0000 2020, -102.558037, 23.625418, @jorgeberry @DrLorenzoMeyer La integridad y la dignidad  tienen precio en algunos... 
will6foot5, Fri Apr 24 01:14:10 +0000 2020, -75.117998, 40.004866, Derrick Brown is a BEAST😳#NFLDraft 
KatSPowers, Fri Apr 24 01:14:10 +0000 2020, -80.846785, 35.209059, @PrincesssBob Is there a window you could put a lil a/c unit in? 
FunkyKong190, Fri Apr 24 01:14:10 +0000 2020, -117.462698, 34.108160, @MarshallRP3 @cutest_skye Time for you two to work it out 
ashlynn_stamps, Fri Apr 24 01:14:10 +0000 2020, -100.076888, 31.168893, My family has recently given me the nickname "the devil" and I'm upset 
IlosttheKee, Fri Apr 24 01:14:10 +0000 2020, -90.945734, 30.285051, .... 
katiesscarlettt, Fri Apr 24 01:14:10 +0000 2020, -75.117998, 40.004866, I just think the fighting in FF is really clunky for NO reason ! 
CamArnzen, Fri Apr 24 01:14:10 +0000 2020, -114.143262, 45.494552, @SavalaSmith I’m literally waiting for my phone call to guest star as Leslie Knope’s protégé. 🤞🏼 
the_1st_mimzee, Fri Apr 24 01:14:10 +0000 2020, -82.854199, 40.021793, @tmuggin24_7 Could happen. Cardinals &amp; Jags both may go tackle. 
SuckMyLipStiick, Fri Apr 24 01:14:10 +0000 2020, -73.968542, 40.780709, JEKAJSNANCNDBAB IM GOING TO BE SO MAD IF WE DONT DRAFT SIMMONS. 😒 #NFLDraft2020 
chaarese, Fri Apr 24 01:14:10 +0000 2020, -75.103665, 39.906474, watchu know about pain ? 
CoachStilwell, Fri Apr 24 01:14:10 +0000 2020, -93.191291, 39.108271, Woooooooooooow! @Jaguars might be getting a steal! 
Coach_Farm, Fri Apr 24 01:14:10 +0000 2020, -79.857363, 36.090397, @CoachCorbin_ Smh. Did they ask gentlemen for advice? Hah 
ArcAngelChris_, Fri Apr 24 01:14:10 +0000 2020, -117.998733, 33.692542, That rules!!! 
jsanti4, Fri Apr 24 01:14:10 +0000 2020, -83.373349, 42.397315, Bob Quinn - Miami Dolphins MVP!! 
bowiethrash, Fri Apr 24 01:14:10 +0000 2020, -79.473727, 43.723566, https://t.co/Eyx0piJlbo 
h8rproof82, Fri Apr 24 01:14:10 +0000 2020, -98.319925, 38.498196, @TreyHob21 Let’s go Trey 
Chaznolan, Fri Apr 24 01:14:10 +0000 2020, -73.676723, 40.700412, @xeni Speechless 
dothedew89, Fri Apr 24 01:14:10 +0000 2020, -79.467812, 36.078021, Rather have Simmons... 
OrangeBowl, Fri Apr 24 01:14:10 +0000 2020, -80.233328, 25.782353, @AlabamaFTBL @Tuaamann He has some experience winning games down here 😉 https://t.co/dOBtAXx6im 
Morelike_Muah, Fri Apr 24 01:14:10 +0000 2020, -76.826504, 38.907379, @Ambition_TooWIN That’s my business, stop judging me sir lol 
batonrougeicon, Fri Apr 24 01:14:10 +0000 2020, -92.061177, 30.206079, Look at my picture bruh, y’all can’t tell me I’m not a meme.😂 https://t.co/ag0grm1FBT 
shortonejb, Fri Apr 24 01:14:11 +0000 2020, -83.302512, 30.856085, Shit its a possibility we draft Simmons 😂 
homospinster, Fri Apr 24 01:14:11 +0000 2020, -80.358097, 25.703946, @JamesGunn OMG now I really need a Blizzard in my hands 
Wezurri, Fri Apr 24 01:14:11 +0000 2020, -89.017567, 42.257146, @xaddycorvinusxx @KingFame_89 Damnnn 
falafelbitch_, Fri Apr 24 01:14:11 +0000 2020, -71.312617, 42.693109, I don’t understand? how candles?? run out??? the wax melts and then hardens into candle again????? but somehow it’s less???????? 
regan11218lane, Fri Apr 24 01:14:11 +0000 2020, -83.804475, 27.698682, My grandkids know I agree. https://t.co/1nSCuZm9d1 
Slow_Surrender_, Fri Apr 24 01:14:11 +0000 2020, -122.630908, 45.536402, @abbygov Cow expert has to be the weirdest flex but ok sis 
dswoopes, Fri Apr 24 01:14:11 +0000 2020, -84.917307, 32.482304, Too cute. 😍😍😘😘 
CRiley1111, Fri Apr 24 01:14:11 +0000 2020, -94.559281, 39.100048, No trades??? 🤔 #NFLDraft 
RufusSoriano, Fri Apr 24 01:14:10 +0000 2020, -97.754724, 30.323346, My shirt for this weekend https://t.co/yclJNFAbqY 
AavpX, Fri Apr 24 01:14:11 +0000 2020, -87.789901, 41.887130, How niggas was fucking at 13/14 and my anti social weird ass was scared to have my first real kiss at 18 -i 
monicabyrne13, Fri Apr 24 01:14:11 +0000 2020, -78.895441, 35.990983, @MoiraDonegan Godf*ckingd*mmit. Could he just please not make me hate him more between now and the election. That’s all I ask. Christ 
AudraBolhuis, Fri Apr 24 01:14:11 +0000 2020, -85.851871, 42.910708, @WOWilkinson @MiamiDolphins Good! Was holding out hope for Young, but Okudah is a good pick. Hopefully....we’ll see!!! 
